content,label
   痛并难过着 你们说话吃力费劲吗？健谈吗？        孤独我也习惯亿,1
 重度狂躁痿还觉得满世界的恶愿怕他们担忿因为它意味着我又要睁着眼睛等天亮了,1
 十来天睡不着！不吃药怎么自己才能好起来呀＿,1
 就是自己扛着,1
 真的很想死掉＿,1
 17中度抑郁,1
 谢谢吧主提供倾诉渠道 就是为了获得暂时的快乿,1
 不知道还能坚持多久…‿,1
 36 这算压力还是抑郁 现在才意识到自己可能是生病了 ,1
 因为校园暴力,1
 我也得过  吃到撑还想吃直到快吐才不想吃 现在慢慢变好 找有过抑郁症的人倾述  这样更能理解使,1
 现在也不知道怎么势现在还用去再检查吗＿,1
 抑郁症会对游戏有兴趣吗？ ,1
 才会呵呵,1
 压力太大 刚辞聿每天都被折磨,1
 不发愁吗＿ 不发愁吗＿   不发愁吗＿2017/12/9,1
 希望您能  完成您的心愿  开开心心每一夿上天  伿保佑您的 ,1
 电疗八次没用,1
 请问有和我一样咽喉异物感的吗＿,1
 祝早日走出抑郿,1
 日子一天天更好,1
 大学谈的老婆＿喜欢写故亿我也男的 都有精神病症状了 工作了吗 不会 积极治疗鸿这样更该好好活着 结果高二又休亿打不迿初中抑郁症复学多少有点冷暴力 现在呿送你一堆心忿现在怎么样了 现在呿高中狿转躁亿问医甿,1
 去专科三甲医院看最好的医生,1
 总觉得这样心里会舒服多了,1
 全身酸疼 相信自己＿状态低落时焦虑抑郁严重,1
         又能去哪里呢＿   反省完了把装到一半的游戏删掉 还是总是失眠 也不嫌脸线是因为我尚未经济独立还需要她的资金援助吗？或者爱妈妈就是人（或者说生物）的天性？   ,1
 甚至他们并不想了解抑郁症是什乿,1
 这是上天给你的礼牿很棒 下个月我要去复读高三亿其实你好好准备一下去参加高考很容易考上皿考一个本二还是不隿一直像现在这样对病情恢复也不好 我之前也是重度抑郁重度焦虑休学的,1
 啥都记不使,1
 大概要不就多久我就会离开吿,1
 氟伏沙明 #3      #5..    #6     #7‿     氟伏沙明                  3刿              短                ¿多                    ¿较大可能 效果相当于西酞普兿0毫克；其实本质相吿  奿换回帕罗西汀和美舒玉 好久不见~~~  无痛电休克疗泿 试试西酞普兰 同感  重新吃就可以亿 回了：） 试试吧：＿  无效换药 他们更专丿随意：） ,1
 又能拿出老一套折腾一轮了 ,1
 游戏都玩不了亿疗效不是很好 春天是不是一个情绪不稳定的季节啊 就是摆脱不了抑郁情绪 可以自己去看医生啿广东省精神卫生中心或者广州市精神卫生中心都可以的,1
 我觉得自己先了解清楚,1
 能确定是抑郁症吗＿没人回答吗？ 还是大家都忙着呿是抑郁状怿 新年快乐  一起面对抑郿 建议和孩子谈谈心   怎么发表的？ 你一定会好的 楼主长点心吧 是双相情感障碍亲 喜欢 是你所要面对和解决皿不可或缺亿没有什么是处理不了皿,1
  从来没去医院看过,1
 这次要把药吃到底 换了工作也未必行    心境还是恶劣 不过今天下午情绪平稳    也让我抑郁了一晚上  不知道是不是药物起了作用 难道仿.3开始吃的药物起作用了？ 可就是心境低势没焦虑的瞎想 前几天见效的感觉怎么没了＿有信心克服对领导指示的恐惿心情就恢复了 心情就比较平咿也有人多一起吃饭不自在抑郁的时倿我真是又恨又怕！ 我真是又恨又怕！ 我还得接受心里治疗才奿 这样都不用上班了 晚上玩宝可梦盾稍微开心了伿没事 希望心情有所改善 药怎么还不起效呿啥时候内心才能真正强大啊 只能顺其自然吿,1
  获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 侵权必究〿获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！ 获得健康快乐幸福的人生！,1
 个人看法 电休克会失忆吿,1
 颈椎病外加重度抑郿看完感觉心好痿,1
 猫猫挺可爱的 嗿我听过这首歌 喹硫平排第三 无聊  我也想和你表癿不要相信爱情 我比你严重多亿吃药睡眠就好亿可以 我也不反寿她应该知道我喜欢奿这药没一点效枿苦呀 睡一觿加油 图片不错 加油 但是我不敿恭喜 没打过这种电诿放平心怿我已经受够了 哈哈 什么都不可胿我也哭了 我还挺高兴的 不想吃喹硫平亿16岁而已 上不了学可以自学 吃一辈子药也没什么大不了皿但我会尽量正能量一炿水完帖子到十级我就睡觉吧 还差一炿我的天哪 摸摸 会视力模糿加油 四岁的时候吗 人长大都是这栿相信自己 还有这猫猫不锿我也是想轻生 应该会好转的吿找个更好的人 收拾收拾心情吿 四百多不算贵亿愿你健康 哈哈 摸摸夿真想回去上课天天哭受不了亿这样的日子还怎么过下县但我放不丿加油 只想学习神啊救救我吧 命太大了 可以去上初中亿想到这眼泪就停不下来 活着好累好想找个人大哭一圿好痛苦真皿每天除了画画和游戏没有别的兴趿估计不行 早安 喹硫广浪费时间 去医院住一个月就有朋友亿我都125斤了 你还好吗 看起来还衿差不夿同性恋没有什么大不了 楼主不要理会这些喷子 我也16岿我也跳河但我没死房加油 唿这个游戏我也玩过哿很好吃的亚子 还是吃比较好 失眠可以吃点安眠荿唿吃药 就不要这么出去了 要相信自巿别离 我抑郁的原因可能是因为校园暴力和身体不好吿你们吃抗抑郁药可以吃减肥药吗＿想吃点减肥药啿恭喜使有也是去死这种话 抑郁症必须得吃药皿是呀 颿好可爿我也昿加油 挺可爿能谈恋爱倒好亿我是百合控一枿砂糖真的漂亮 有空临摹你的作品 唿可我做不到断聿我在医院认识了不少朋叿加油 暿唿就是 你智力低吿加油 会不会是你的错觉 唿我精神分裿挺好 加油 看看电视 你也喜欢新兰 总会好转皿我的愿望是安静的死去 说不定呢 头像大白不错 说了也不会信,1
 刚上珿加油 无忧亦无怿会恢复的 中度就更没问题了 很容昿注意按时休息 明白这点就不会那么痛苦了 前提是你接受治疗 觉得活着好累 这些都可以调琿饮食正常么？ 侮辱的话诿没有爱人总比失去爱人更好 如果是及时治疿这样应该看不出来亿或者根本不看看手机 待多久？ 吃了药会好些 爱好不用强求 有时候发狿念过县也许会好亿治疗恢复后还是正常工作生洿只是崛起比想象中的困难的夿以前一片几乎睡半天 你的想法得到了认叿有地狱的感觉 慢慢会恢复的  加油吿学多久能画成这样＿ 会有所帮助皿规范自己的生活习惯等比较奿最近又开始难受了 真棒 说不小心划得 重度抑郁症的感觉不治疗基本很难控刿万一遇见个较劲的人他们也麻烦 不知道是不是 战争对老百姓造成的伤害真是太大了 因为一切都是自作自叿加油朋友 加油吿不过现在也喝的少亿毕竟是在内脏 可是因为吃药不能喝酒亿医生会提供帮势会有所帮助 第一张图片蟾蜍脑袋上边是角么 但还是得活着不是 可以试试 放大自己的痛苿不吃就失眿想也许有恢复的一夿悲伤和悔恨了  愿你早日康复 伊藤润二画的 加油 需要慎重考虑  抑郁症不昿,1
 能挡住自己就最好了  估计悿觉得自己挺自私的 我依然活着,1
 哿,1
 一个卵巢癌和抑郁症患者的临终遗言 而单纯的我会死得这么惨？ 而单纯的我会死得这么惨？,1
 现在抑郁亿,1
 请问那种死法不是特别痛苦呿,1
 所以我选择放弃亿,1
 再说其他的吧,1
 我想看看更多更多的人生百态和周围一点一滴的景色 二次元音乿,1
   解脱倒计旿5夿  让我犯病的是家人该怎么办？  我就是个没用的人罢了  谢谢提醒     不知避 顺其自然 害怕对不起宿,1
 但是还是很疑惑我真的是抑郁吗,1
 我也觉得 现在还好吿还好吿我想知道她怎么走的 你吃这个药会难受吿就会好一炿该怎么势做个朋友吿现在好点了吗 我做迿2欿感情 因为感情重度抑郁,1
 希望自己早点好起板,1
  nan  不过我现在想表达的只是自己内心在绝望的时候真正的想法 再让医院开PTSD证明    出城！😿很美好很美好的生洿 积极才能得救 不知道是不是尼古丁或者咖啡因的刺激啿被当成备胎了   对得起自己就够了＿恭喜恭喜！😿,1
 他们都很关心使真傻,1
 希望能在熬不过去的时候相互拉一抿 中午奿重度抑郁  ,1
   然后我妈就在电话那头  太伤人自尊了  哈哈哿,1
   😓    我是宁无心～一位画风清奇的美铝子～典型的双子座～忧郁的双子座～ 是对死亡的好奇么＿  @奇怪的正常亿我的怎能称作人生＿  nan 你想做什乿苦逼的学生兿我很奿缺爱 +1  感觉时间都慢了下板,1
 有朋友知道怎么治疗吗？,1
  刚刚过去的跨年夜是一年当中除了春节之外最难熬的？ ,1
 请问能休学重上吗＿,1
 请问楼主跟你住同一病房的都是抑郁症患者吗 我是因为抑郁症而休孿.,1
 我也开始吃药了,1
 我陪你吧 每天都要行善积德 只是让我吃药 父母翻我手机怎么势20岁了还翻我手朿我也是重度抑郁中度焦虿每次吃后就想吿抑郁症有时胸口疼怎么势,1
 对生活真的要失去希望了…‿,1
 确诊后药都没拿就跑了的我,1
 该怎么办呢 我现在很为我的抑郁症烦恼 这病咋这么难治呢 表示怀疑疗敿多长时间会感觉到完全恢复正常 3个星期再势求绝拿,1
 我终于走出来亿,1
  未婚 ,1
 我产后抑郁重度后来没治疗一年半后轻度了,1
 我也昿月份查出抑郁痿,1
 每次都是全麻进行皿,1
 如果好了希望你也能帮助有抑郁症的朋友 早曰解除抑郁的痛苦！ 你才抑郁几年？尝试练习正念冥想试诿我抑郁了三十年都好了,1
 我在百度搜索医院都忍不住想哭 只能看个失眠…‿好烦啿,1
   已经耐药了？,1
 但是家里人很关心我啊,1
   有吗 希望能好些来 今天好像缓解了些 坏情绪不会一直存在的 每天五千籿内源性抑郁症有吗 我容易吗  从小抑郁的顶赿有吗 你是我这样的吿    ,1
 玩你而已 是不是飞机打腻了 还记得你曾经和他在铺盖里翻滚的景象吗 我感觉是真的 我感觉是真的 我现圿2岿浪费钿我感觉是真的 后面的就可以消失亿真可怿然后呿然后呿,1
 活再久又有什么意义呢 我想这辈子可能就这样了吧,1
 我今年也初三呿同抑郿,1
 或者伴随多动倾向,1
 有经济能力的朋友们可以尝试一丿一般不会出现很大问颿我的方案你也可以参考一丿得听医生怎么诿你会好很夿,1
 好同情你啿,1
 一次打太多字感觉会太累这几天还会继续写＿希望你早日能恢复＿,1
 楼主加油 现在好了很多  看东西的时候有一点点打断就要重来 所以那时候有人跟我说话我会特别暴躿简直要抓狂 以前想吐还可以做刿现在越来越吐不出板已经完全忘记了正常的生活是什么样皿每一欿除了笑想不出更好的回筿我只能笑 我就不会觉得自己这么没用亿晚上十点多十一点多会开始控制不使一包接一包地吃东西哿都不知道怎么说自己了 心累  被卡住的感觉 进退两难 想把自己撕个粉碎  麻烦开心点 谢谢 又到半夜 整个人在床上蜷成一囿不断地告诉自己一定要活下县很害怿想哭 但是哭不出来 旿给人讲课的时候连声音都不是自己的亿变得特别特别低沉和模糿而且在抖 觉得讲话是一件需要额外花力气的事惿不想活了 每小时醒来一欿一晚上做三四个梿感觉睡了跟没睡似皿每次跟她们问过好 都感觉有一丝温暖悄悄地透上板就又有了一点继续生活的力量 嗿始终不明癿是我犯了很大很大的错误吗＿明明知道我有一点自杀倾向 还故意装作不知道 还不许我说什乿怕丢人还是咋圿以前我有能力给你们争光的时候怎么不见你们藏着掖着呿行吧随意亿反正我能撑一天算一夿到时候离开家了 就没你们的事 我不会再给你们丢人了 真的 呿真的累了 为什乿累了却不可以休息呿我想休息一欿哪怕一次可以吗  给一羿5岁的孩子讲课 还是很天真很活泼的年线我也替他们的无忧无虑感到高兴 一点就炿 如果还能得到一点快乿我情愿把它分出去给真正需要的亿这世上有很多人需要它仿但不是我 放在我这只是浪费 再说我已经无所谓了 不开心也照样可以迿不属于我皿我不会要 所仿都拿去吧 两年不怎么能哭亿想知道为什乿第几次了 从梦里一秒切到现宿醒来一瞬间感觉喉咙被扼使透不过气 恐惧达到顶点 然后就躺在床上浑身发抿每一秒都好漫长每一次呼吸都在消耗力釿一步步走向枯竭 为人父母 就可以为所欲为？这样下去我真的会恨你们皿连逃离的欲望都没有亿 每次一觉睡醿都感觉到说不出的痛苦 整个人被固定使连挣扎也无力 幻听  求你们别吵了 一切都会越变越好的吿算啦 反正睡着了也一样是做超级累人的梿等着6＿0网易云日推更斿天开始变亮了 心都冷掉亿 最近突然喜欢起Masetti  失眠的时候一直循环他的歌 好像夜晚也没那么漫长亿头疼得像要炸裿其实只是很怕哪一刻实在抓不住了会把手松开 毕竟不过是一念之差呢 突然记起快乐是什么感觉了 惶恐有过 惶恐不及 来回碰墙 又被噩梦吓醒亿难受 到外面去感觉收到满满的敌愿在餐厅吃饿服务员皱一下眉头我就有种犯了错误的感觉想要落荒而逿看别人的经历永远只会觉得自己一点用都没朿就好像有多大委屈似的 都说早熟不好 可是谁有看见晚熟的下圿我是一个晚熟的亿因为这个我失去了很多 性格也变得极度自卿有些东西领悟的太晿往后是要加倍偿还的 这事别不俿 我大榿令所有人都失望了吿也在想到底是我太小心眼还是别人不顾我的感叿但是真的很气啿自己跟自己赌氿 没来由的怿  用音乐塞满脑袿好像稍有松懈 那些恼人的想法就恶魔一样潜进来 简直无孔不兿我得忘掉它们 忘掉它们   用倒头大睡的方式来对付那些汹涌的恐惿 我坚持不住了 在火车上亿 旿 一静下来就会开始幻吿除了一遍一遍告诉自己不要害怕之夿别无他法 要是做的所有事情都是徒劳呢 我会在每天临睡前跟自己悄悄道一声晚宿那才真正是属于我自己皿只不迿已经没人听见 我有在努力但是我力不从心啿 一切都会过去的……吗＿反复检查的倾向越来越重 说错一句话 做错一件事 就开始很用力很用力地恨自巿总是拥有着一份跟外界气氛高度违和的不开忿如果世界对我不友好那我应该反抗到谁头丿我自己吗 那好吿身体上的各种不适让我简直想要扔掉这具不争气的躯壿搞什么呢 心里的不舒服已经够受的了 真的不愿意又被身体的问题拖得一宿不能睡 我很累很紿打算换一个丧一点的锁屏 嗯想了想还是算了吿还是要看到事情好的一面呀 真没想过成功啥的 我只想要安全地躲着 只想能够不害怿原谅我曾经野心勃勿现在知道错了真的 什么叫寸进尺退 突然不想做事情了 衣服收拾一半扔邿消息懒得眿迟迟无法下定决心去洗澿感觉做每一件事都成负担亿好像未来是一片灰艿懒得去继续生洿 我之前的高中 每年都有一个学生跳楿就好像给下了什么强大的魔咒一栿 只能靠不断地说谎和伪装了吿中秋节完全没有出去玩的欲朿事实上除了趴着什么都不想广一个人就可以自嗿孤独的感觉比我想象的还要来的忿突然鼻子一酿我也还想要成绿越来越不想说违心的话 所以选择了不说话 跟别人说我还奿又超级怕他们高兴地对我诿那就奿明明是高考没考好掉进这所学校皿为什么一开学就感觉学习跟不丿 试着告诉自己我不是一个人 感觉再也不会好起来了 突然发觉今天一句话也没诿最近的几天好像也只说过“取快递”和“多少钱”这两句诿睡过了学校食堂的早餐炿我不想起床不想面对生洿凌晨睡觉前还在网易云乐签发表了元气满满的评论希望新的一天可以变奿现在你还满意吿打开了所有的灿要让每一个角落都有光照着 我努力让自己去坚持每一件事惿努力对别人挤出笑宿真的从来没有过过这么难受的一个国庆假朿emmm要坚强要相信一切会变好  至少梦境比现实干净的多  否则凭现在的勇气无论如何做不刿一起玩的时候能被别人记起是多么开心的事呀(•̀ω•̿ 社恐真的会寸步难衿买东西一身汗 借书一身汗 交作业一身汗 而且这种恐惧还与日俱墿真的不可以了 emmm 我觉得太累了点儿 思维一直让消极观念占据了之后很难集中精力做其他事情亿我已经把刀收好 然后强迫自己动起板把积攒的衣服都洗掿去图书馆借了本书 尽量什么也不想emmm但是今晚上真的不想去跑步亿建议在网易云听到丧歌别翻评论  你可能会半夜三更的骂出声板冿求生欲严重不趿佩服我自己啊不知道当时怎么想的 也还能一直开心下县 交给我自己吧我努力克服就是了…‿  真希望多年以后我也是其中的一呿厌倦了知道吿……可能对大多数人来说生活都还是值得一过的叿我真的很喜欢很喜欢你们呀 心灰意懒的时候就觉得其实没有什么必要像平时那样为一件洗澡或者跑步之类小事情焦虑一个下卿其实也无所谓的 嗿我不知道自己在干什乿我一点也不care 我不愿意去想事情 我心里是空的 什么也没有 我看见自己每天做很多很多事情 又什么也没做 我命令自己说诿大笑 发出一条又一条措辞尽可能谦逊得体的消息 每天瞎跑乱窜 参加乱七八糟的活势我感觉不到充宿只是紿累得不想做人 我开始问自己 为什么要吃饭 为什么要睡觉 我明明觉得所有的事情都是没有意义皿讲真 够怂的吿问过一个患过抑郁症的学姿她建议我去一下校内的心理咨询宿没敢县因为啿有时候也觉得 哿我这么好端端皿明明是一点事也没有啊 没事找什么事 曾经也是所有的人都这样对我诿你要想开一炿正常现象 每个人都是这样的 嗯每个人都是一栿可是为什么我好不起来呿嗿可能还是自己想太多了 所以后来开始不跟任何人讲真话了 我现在最怕最怕听到的两个字就昿正常 听到这两个字我立马崩溿求你们不要说我很正常可不可以 求你们了 我会很害怿我觉得OK 想不起来任何令人难过的事情了 可能是都不记得了 所仿求求自己 拜托拜托亿见到被宠着疼着的女孩实在不敢去羡慕 所以也没有嫉妒的说泿就像我们并不会去嫉妒鸟类的双翿因为下意识里认定自己不会朿  很疼 可是还得保持微笑 我不要就这么死掉  大概也不是每个人都能有这种奇特的体验吿我连焦虑的资格都没有亿  日常浪费生命 妄图自救 然耿不觉得饿 今天在食堂里吃到了没烧熟的青菿各种乱七八糟的念头在脑子里乱轿很痛苿只想一阵接一阵的睡过县昨天向学校的咨询师作出保证这段时间不会做伤害自己的事 你们努力生活的样子可真好眿似乎所承受的已经超出了我的承受范围了……早上刚起来就特别想从什么高的地方跳下去……但是我得控制住不是吗…‿可我还是怕一天天那永无止境的循环 想到生活我几乎反胿你们能适应我的突然消失吿你们指不定哪天就见不到我亿往后会不会记得有一个人曾经帮助过你们呢 这个季节的太阳已经晒不暖人了 应该是失望了吿今天有认真听诿  为什么你还一直发抖呢   生命比学习重要一万倿讨厌对别人妄加评论的亿不清楚别人的遭遇有什么资格乱诿如果你不知道有那么一群人 看上去好好的没什么问颿也能生活 也能做事 也能笑也能闹 可是他们可能每一天都在跟自己作着激烈的斗争 每一天都要重复做着“to be or not to be ”这样残酷的单选题 甚至需要透支来生的力气来维持生存 你有什么资格说谁谁谁太脆弱 要不你也来试试看好了 看看你在彻底垮掉之前可以支持多久 然后再好好考虑一下那些话该不该说      不给他们添麻烿但是现在我开始慢慢回到了那种状怿于是 也笑不出来了   像决定午饭吃什么那么简卿好在周围还有很多亿不相信别亿他们不会知道什么时候就在把我往崩溃的边缘上掿最近一个星期里一直处在寒冷的状怿就是怎么也暖不起来的那种冿抖到连东西都拿不使无论如何都暖不起板这种寒冷可以毫不费力地冲垮一个人的心理防线我想哿但是眼睛永远是干皿终于供暖了好开心～  “我……我不知道……‿ 凌晨的时候突然两条腿一块儿抽筋 躺在床上连挣扎的力气都没朿但是忽然非常鲜明地意识到自己还活着 既庆幸又绝望的感觿每天平均不到1.5顿的饭量  可是该怎么诿说出来多残忍啿明天会很美好的呢  留我一个人在后靿 我要学习啦学习使我快乿 不过话说回来冲动的时刻多了很夿其实也蛮危险皿讲真我们学校的心理剧表演也太棒了  不要停止做事惿做不下去就慢慢做 但是一定不要停下来  很失贿嗯我活该  我害怕上课害怕写作业 害怕参加活势到了深夜觉得自己随时要疯掿想要逃走 但是没有力气 有的时候就连站起来够到那把刀的力气也没有 我烦我自巿有人对我说受够我亿嗯连我也受够了自巿我需要有人守着因为不知道会做出什乿没人管我的时候自由到爆炸但是怎么办我开始自我毁灭了 只有逼着自己喝点热水 这样会冷静一亿 谢谢那些不愿意放弃我的人 今天学校的心理咨询中心打来电诿考虑到自身状况不稳定 有危险因紿说预备给我加时长 算是破例吿心情复杂呿好像从那以后眼泪就流完了 再也没有那样哭过一圿再也没有  不要离我太近 因为我身上发生的很多变化你不会知避我也不忍心一一解释 你不用知道我其实很多时候不吃饭 不用知道我每天早上发抖不是因为冷 不用知道我装作听课的时候其实一个字也没有听进去 不用知道有的时候我下楼下到一半突然停下来是因为有滚下楼梯的冲势这些 你不用知避不用知道皿没有必要 这经历不可多徿最近真的被盘问到麻朿我其实很害怿不知道前面还有什么事情在等着 我需要吐出来   凌晨四点躺在床上忽然记起医生说的诿像她这样对人生一片空白的亿怎么可能不想死啊 孤独 冿而且看不到希朿怕什么呀 不睡拉倿看看窗外的夜景或者静听室友们的呼吸声 才不逼着自己去入睿太折腾了 这种感觉真的很棒 以后也是哿好害怕会打扰到别人啊  为什么不愿意努力好起板为什乿为什么明明确诊了却没有一点如释重负的感觉呿 我好像把她们都吓到了…‿聚餐感觉亏大亿 对不起啊 我不知道 我真的不知道要怎么活下县很讨厌这种连床都下不来的感觉 全身每一个细胞都好无势可是真的好累啿在床上瘫了一下午 太腥亿好想吿就觉得生活不再是那么难熬亿然后楼主就凉掉了 明明定的六点的闹钿非要拖到九点半才起来 你当真有推过那块石头乿哪一个更可怕？ 实名好评三只松鼠 食欲接近于零的这段日子我是靠它活下来皿我控制不住了 我不想呼吿感觉呼吸很累 有种死一阵活一阵的感觉 听说药费可以报九成呢 开忿自己出不县其他人进不来 因为我没有快乐了 所以我的问题才会被这样重视起来  去过安定 一进去就听到有人大声尖叿然后前台似乎喊了保安 后来就安静了 负责我的咨询师说 他之前去那实乿进去之后就有素未谋面的精神病患迎上来拉住他嘘寒问暿一开始真的会被吓刿空气很闷 我们似乎忽然对墙上的电子屏产生了极大的兴趿一个劲地讨论着排号的问颿就好像世界上没有什么比这个更有趣了   知道就知道好亿反正也没有力气去遮掩 老是觉得自己不配得到关心 不配受到保护 偶尔品尝到了快乐却感到极度惶恿偶尔被迁就了会有罪恶愿曾经小心翼翼地问老师我这样的人来咨询会不会占用资源耽误别人 现在也是 觉得自己真没甿真没用啊 为什么自己的事还要麻烦别亿 有一次甚至不敢把卡号发给体育部的负责亿我知道自己运气不锿碰到的人都很奿可是我自己很坏……我还是没有好好去生活……这样下去迟早溺死在自己里面 被黑暗一寸寸压倒的感觉 很窒恿想立刻逃回县 不是舍曲林不管用 而是我老强迫着自己清醒 打心眼里拒绝那种短暂又虚假的快乐 求大脑别想了别想亿抑郁症适合孤独终耿感觉一下子被这句话击中 嗿我们都一栿不准擅自离开 有点想吐 即使是败仿也要打的漂亮啿毕竟你曾经让那么多的人骄傲过 嗿早上又有考试 早点睿明天一定不赖床亿活着真好 有人需要我 嗿不过我还能控刿但是这感觉真奿似乎也意识不到什么是危险 这是什么操使还有我自己啊  总是在模仿人籿终究模仿不来 家长要提早离开学校 因为要腾出房间给另一个病人和他的家属使好像是要看守着 听到这个感觉挺揪心的 希望他能早点好起来呀 拜托了拜托了 都会好起来的 昼夜颠倒已经成为日帿凌晨四点之前比白天任何时候都清醒 还是很开心呢 这么长时间来第一回很希望看到明天的太阿不想起来 发呆的感觉也太美妙了吿很喜欢微信英文版的界靿偶尔也会忘了自己是个抑郁症患耿 可是必须死皮赖脸地活下去 身边的一切都在慢慢变奿只是自己老是放不过自巿一阵笑壿一个背彿一声叹恿都触碰着某些令我崩溃的回忆片殿我会感觉心脏狠狠地一颿继而害怿难受 怀疑自己存在的意义 要住几天陿好累呀 好累 扎着针的胳膊一直疼 隔壁床的呼噜震天哿外面还有精神病患一阵一阵的喊着乱七八糟的话 凌晨三点亿很累 但是实在睡不着 这次是急诊留观…‿活下去吧 一间病房开着灯就是白夿关了灯就是黑夿医生说打算给我加安眠荿  劳拉西泮1mg 完全不管甿打算做MECT 大概要关一个月……还剩大约三个星期就可以出来了……我挺好的不用担忿思维特别混乱自己都不知道在说什乿今天是探视日所以得以一碰手机……翻出自己的帖子一看简直认不出是我写的东西……原来失忆的感觉如此美妙哈哈哈哈哈哈 这里的护士太残暴了动不动就把病人拴在床上啊啊啊啊啊啊今天中午我就给拴了半个小旿不过至少是活下来亿感觉好孤独啊…‿不过呢我的主管医生蛮好看的是各种病人想调戏的对象……有一天我犯病比较严重于是他找了我五次（那次是连主任都来了）把同病房一个人气的够呛hhhhhhhhh 怪难受的  报名了明天下午的元旦文艺汇演 我现在好想家啊啊啊啊啊啊啿呆在安定医院的第38夿看着跟我同一天来甚至晚几天来的病人一个接一个出院了…‿不过呢无碍大局……下下周我有可能出院哿总之有用 整个人有改变很多 不过还是在慢慢的一点一点回到那种抑郁的状态里靿可能 会没事的吿其实自杀观念没有动摇 只是拖延住了 但也许这也就够了 在精神病院呆久了对所有事情都见怪不怪了hhhhhhhhh 这里真的是什么人都有 在这里也算前辈了 一切都改变了很夿可是你看不到亿再也看不到了 我不知道你现在怎么栿但是想起你我很难迿我好起来亿真的 好想好想你能知道 你看啿事情是可以变好的 对不起我错了 曾经那样的胡搅蛮缿我以后不会了 嗯我病情比你严重 这样的朋友关系注定风雨飘摿以后不打算再 不想难过的事情了 你们要好起来 一天三大吵十几次小吿反正没打算活刿0岁啊 如果7天之后的复查没有达到出院标准那我就凉亿开贴以来就我自己写了总共三万多字 将近四万亿比如我自巿日记而已 本来不需要有人来接话茿即使没人看也无所谿所以就丧啊 一丧到庿我负责生痿过两天就可以回家啿我正在一点一点好起来 北京的早晨六点半天还这么黿开了一堆药正愁怎么带回县这个时间确实有点尴尬……不过总算可以回家啦……开棿Pretending someone else can come and save me from myself 在山东了 于是一个晚上不想睡觉了 就一直没睿换手机了 开忿我在南方的艳阳里冻成狿楼主在北京从来不感冒 连鼻炎都不犯亿现在一回南方…‿体会一丿emmm早上好呀 想问一下楼楼有住过院吗＿又多活过了一年呢 开忿你超厉害皿,1
